Category,Reviews,Installs,Type,Size,Price,Content Rating,Genres,Current Version,Rating > 80%
14,11200,1000000.0,0,25.0,0.0,0,24,4,True
5,12088,1000000.0,0,21.0,0.0,3,7,2,True
20,112223,1000000.0,0,34.0,0.0,3,81,5,True
22,142634,10000000.0,0,22.0,0.0,0,83,1,True
25,351267,10000000.0,0,5.0,0.0,0,86,3,True
18,7420,50000.0,1,7.4,4.99,1,44,1,True
18,785,50000.0,0,31.0,0.0,1,17,1,True
17,52163,1000000.0,0,70.0,0.0,3,34,1,True
18,3715,100000.0,0,94.0,0.0,0,44,1,True
11,4,50.0,0,4.1,0.0,0,21,1,True
22,26361,5000000.0,0,29.0,0.0,0,83,5,True
16,3346,100000.0,0,14.0,0.0,1,26,3,True
4,4162,100000.0,0,7.5,0.0,0,6,0,True
17,951435,50000000.0,0,14.0,0.0,0,38,2,True
3,2739,50000.0,0,21.0,0.0,0,5,2,True
11,347,10000.0,0,25.0,0.0,0,21,4,True
17,18985,5000000.0,0,23.0,0.0,0,30,1,True
11,133,10000.0,0,30.0,0.0,0,21,1,True
18,7,500.0,0,22.0,0.0,0,17,1,True
3,60,10000.0,0,3.7,0.0,0,5,1,True
11,20,500.0,0,4.8,0.0,0,21,1,True
13,623,50000.0,0,40.0,0.0,2,23,1,True
18,217736,10000000.0,0,87.0,0.0,0,32,1,True
19,4318,100000.0,0,12.0,0.0,0,80,1,True
10,1065,100000.0,0,9.0,0.0,0,20,1,True
23,1664,100000.0,0,17.0,0.0,0,36,1,True
24,68,10000.0,0,4.2,0.0,0,84,5,True
25,12215,5000000.0,0,9.1,0.0,0,86,1,True
3,241,100000.0,0,20.0,0.0,0,5,1,True
13,50679,1000000.0,0,38.0,0.0,0,23,3,True
18,382,10000.0,1,15.0,2.99,0,14,2,True
22,758780,50000000.0,0,53.0,0.0,0,83,4,True
8,84309,5000000.0,0,41.0,0.0,0,11,2,True
17,121612,1000000.0,0,59.0,0.0,1,34,1,True
0,159,10000.0,0,19.0,0.0,0,0,1,True
18,105,10000.0,0,7.5,0.0,0,40,3,True
18,22667,1000000.0,0,35.0,0.0,1,44,1,True
17,2700,500000.0,0,5.7,0.0,0,42,1,True
18,181,10000.0,0,9.2,0.0,0,17,1,True
17,2468063,50000000.0,0,92.0,0.0,1,34,1,True
16,29756,1000000.0,0,45.0,0.0,0,26,1,True
32,56409,1000000.0,0,43.0,0.0,0,96,6,True
6,91,10000.0,0,6.0,0.0,0,9,3,True
18,227,10000.0,0,11.0,0.0,0,11,2,True
20,412725,10000000.0,0,35.0,0.0,0,81,3,True
17,41089,5000000.0,0,42.0,0.0,1,34,2,True
17,56496,1000000.0,0,81.0,0.0,1,34,1,True
17,15763,1000000.0,0,54.0,0.0,0,29,1,True
27,26358,500000.0,1,0.05,1.99,0,88,1,True
26,52,10000.0,0,7.9,0.0,0,87,1,True
18,5,10.0,0,1.5,0.0,0,11,1,True
18,1295293,100000000.0,0,11.0,0.0,0,35,4,True
25,5,100.0,1,2.5,1.49,0,86,1,True
8,47847,1000000.0,0,21.0,0.0,0,11,6,True
8,8599,1000000.0,0,17.0,0.0,0,11,4,True
23,28895,5000000.0,0,82.0,0.0,1,36,4,True
6,6,10.0,0,21.0,0.0,0,9,2,True
27,499,10000.0,0,4.7,0.0,0,88,1,True
18,6356,500000.0,0,83.0,0.0,0,60,1,True
18,145,10000.0,0,14.0,0.0,0,17,1,True
21,972256,50000000.0,0,20.0,0.0,1,82,2,True
17,416540,10000000.0,0,99.0,0.0,2,44,1,True
23,176487,5000000.0,0,10.0,0.0,0,36,5,True
30,7624,1000000.0,0,6.0,0.0,0,94,1,True
27,24,1000.0,0,22.0,0.0,0,88,2,True
24,41,10000.0,0,2.0,0.0,0,84,1,True
18,94308,10000000.0,0,79.0,0.0,0,40,4,True
18,384602,10000000.0,0,88.0,0.0,0,44,1,True
17,37302,500000.0,0,35.0,0.0,0,31,1,True
4,29313,5000000.0,0,20.0,0.0,0,6,1,True
26,86,10000.0,0,17.0,0.0,1,87,1,True
26,4,100.0,0,14.0,0.0,1,87,1,True
18,1633565,100000000.0,0,57.0,0.0,0,17,3,True
9,23666,1000000.0,0,3.6,0.0,1,17,8,True
17,22430188,500000000.0,0,74.0,0.0,0,30,1,True
11,23,500.0,1,0.954,3.99,0,21,1,True
18,1228,10000.0,0,29.0,0.0,0,11,1,True
7,14,5000.0,0,21.0,0.0,3,10,1,True
27,145088,10000000.0,0,24.0,0.0,0,88,4,True
27,25627,1000000.0,0,9.8,0.0,0,88,1,True
24,14,1000.0,0,4.0,0.0,0,84,1,True
3,156,10000.0,0,2.1,0.0,0,5,2,True
24,3,100.0,0,2.4,0.0,0,84,1,True
22,21578,1000000.0,0,1.6,0.0,0,83,1,True
11,2374,10000.0,0,16.0,0.0,0,21,5,True
18,922,50000.0,0,0.552,0.0,0,17,1,True
23,43191,5000000.0,0,14.0,0.0,0,36,1,True
18,20807,1000000.0,0,52.0,0.0,2,40,1,True
23,35394,500000.0,0,21.0,0.0,0,36,1,True
20,117,1000.0,0,63.0,0.0,1,81,1,True
27,10672,100000.0,0,6.9,0.0,0,88,2,True
25,1955,100000.0,0,14.0,0.0,0,86,1,True
17,214819,5000000.0,0,91.0,0.0,0,35,3,True
17,146,10000.0,0,6.0,0.0,3,98,5,True
16,3114,100000.0,0,13.0,0.0,0,26,6,True
24,41,10000.0,0,23.0,0.0,0,84,2,True
18,1131937,100000000.0,0,41.0,0.0,0,17,2,True
17,1644,10000.0,1,15.0,7.99,0,42,4,True
27,1905,100000.0,0,3.1,0.0,0,88,7,True
13,38098,5000000.0,0,11.0,0.0,0,23,1,True
17,26744,500000.0,0,51.0,0.0,1,100,7,True
17,652,10000.0,0,30.0,0.0,0,34,1,True
8,14206,500000.0,0,21.0,0.0,0,11,1,True
31,15443,1000000.0,0,25.0,0.0,1,95,4,True
6,349384,10000000.0,0,8.2,0.0,0,9,3,True
27,209696,5000000.0,0,49.0,0.0,0,88,3,True
11,95,10000.0,0,1.5,0.0,0,21,0,True
20,86956,1000000.0,0,24.0,0.0,3,81,5,True
8,61749,1000000.0,0,5.4,0.0,0,11,5,True
6,122498,10000000.0,0,0.079,0.0,0,9,0,True
27,870928,50000000.0,0,16.0,0.0,0,88,5,True
12,131569,10000000.0,0,8.2,0.0,0,22,2,True
18,22419455,500000000.0,0,74.0,0.0,0,30,1,True
8,266948,10000000.0,0,21.0,0.0,0,11,2,True
18,556929,10000000.0,0,53.0,0.0,1,30,4,True
24,22748,1000000.0,0,55.0,0.0,0,84,4,True
3,92,10000.0,0,5.1,0.0,0,5,2,True
25,876866,50000000.0,0,9.1,0.0,0,86,1,True
18,7812,50000.0,1,27.0,19.99,2,44,1,True
22,81219,10000000.0,0,2.6,0.0,0,83,1,True
17,341,50000.0,0,26.0,0.0,1,100,1,True
7,13046,500000.0,0,13.0,0.0,3,10,4,True
24,339,5000.0,1,10.0,2.99,0,84,5,True
16,6808,500000.0,0,12.0,0.0,1,26,3,True
6,4785988,500000000.0,0,11.0,0.0,0,9,9,True
17,9881908,100000000.0,0,99.0,0.0,0,30,3,True
0,591,500000.0,0,9.4,0.0,0,0,1,True
27,2,10.0,1,1.7,0.99,0,88,1,True
4,1802,100000.0,0,26.0,0.0,0,6,1,True
27,549900,10000000.0,0,60.0,0.0,0,88,7,True
23,2020,100000.0,0,84.0,0.0,0,36,4,True
8,304,10000.0,0,2.0,0.0,0,11,1,True
17,5419676,100000000.0,0,96.0,0.0,0,36,1,True
23,14184910,100000000.0,0,52.0,0.0,0,36,4,True
32,63,10000.0,0,1.6,0.0,0,96,1,True
31,25,1000.0,0,6.3,0.0,0,95,1,True
18,9856,100000.0,0,55.0,0.0,0,69,1,True
5,279,100000.0,0,3.3,0.0,0,7,1,True
17,10440,50000.0,1,86.0,4.99,1,34,1,True
6,488,50000.0,0,2.5,0.0,0,9,6,True
18,1,10.0,1,40.0,19.99,0,11,2,True
18,634,100000.0,0,8.1,0.0,1,17,1,True
18,11,500.0,0,3.5,0.0,3,17,1,True
18,1894,100000.0,0,40.0,0.0,3,40,1,True
3,295,50000.0,0,6.9,0.0,0,5,2,True
11,323,10000.0,0,17.0,0.0,0,21,4,True
24,18039,1000000.0,0,3.1,0.0,0,84,3,True
17,213340,10000000.0,0,24.0,0.0,0,41,1,True
4,2,100.0,0,1.7,0.0,0,6,5,True
26,2645,50000.0,1,1.1,0.99,0,87,1,True
18,6738,100000.0,0,56.0,0.0,0,40,1,True
6,335646,10000000.0,0,8.3,0.0,0,9,7,True
4,2,5.0,0,3.4,0.0,0,6,1,True
18,29387,1000000.0,0,16.0,0.0,0,33,1,True
24,481546,10000000.0,0,29.0,0.0,0,84,5,True
28,20,10000.0,0,17.0,0.0,0,89,1,True
25,963,10000.0,1,3.7,2.99,0,86,3,True
19,578,10000.0,1,0.704,0.99,0,80,7,True
4,4159,500000.0,0,48.0,0.0,0,6,6,True
19,453,100000.0,0,11.0,0.0,0,80,1,True
19,15,1000.0,0,39.0,0.0,0,80,1,True
6,7,5000.0,0,0.308,0.0,0,9,1,True
26,5599,500000.0,0,4.8,0.0,0,87,2,True
8,254519,5000000.0,0,27.0,0.0,0,11,2,True
31,3320,100000.0,0,14.0,0.0,0,95,4,True
18,182363,10000000.0,0,62.0,0.0,0,40,2,True
18,13155,1000000.0,0,83.0,0.0,0,15,1,True
18,344383,10000000.0,0,30.0,0.0,0,30,9,True
31,74425,1000000.0,0,8.6,0.0,0,95,5,True
27,8985,1000000.0,0,5.7,0.0,0,88,1,True
17,169661,10000000.0,0,40.0,0.0,0,29,1,True
18,117,10000.0,0,13.0,0.0,0,11,1,True
17,25952,500000.0,0,36.0,0.0,2,34,1,True
29,1185,100000.0,0,5.0,0.0,0,93,2,True
23,549,50000.0,0,2.8,0.0,0,36,2,True
25,11393,1000000.0,0,8.7,0.0,0,86,3,True
19,1,10.0,0,4.2,0.0,0,80,1,True
25,70,1000.0,0,3.2,0.0,0,86,1,True
17,2045554,50000000.0,0,28.0,0.0,1,44,4,True
7,535,100000.0,0,28.0,0.0,3,10,2,True
18,956,100000.0,0,10.0,0.0,1,17,1,True
4,23,1000.0,0,28.0,0.0,0,6,2,True
6,17529,1000000.0,0,10.0,0.0,0,9,5,True
18,137674,5000000.0,0,72.0,0.0,1,44,2,True
18,174127,5000000.0,0,48.0,0.0,1,40,1,True
18,28151,1000000.0,0,17.0,0.0,2,44,1,True
26,26,100.0,1,8.5,2.49,0,87,5,True
17,937,10000.0,0,35.0,0.0,0,43,2,True
18,12,1000.0,0,10.0,0.0,3,17,2,True
24,751551,10000000.0,0,42.0,0.0,3,84,5,True
4,4159,500000.0,0,48.0,0.0,0,6,6,True
17,1295606,100000000.0,0,11.0,0.0,0,35,4,True
17,10806,5000000.0,0,49.0,0.0,0,38,1,True
18,4,500.0,0,29.0,0.0,0,11,6,True
18,288523,10000000.0,0,92.0,0.0,0,70,2,True
0,48,5000.0,0,25.0,0.0,0,0,1,True
4,5800,100000.0,0,8.6,0.0,0,6,5,True
18,7,1000.0,0,62.0,0.0,0,11,1,True
3,85842,5000000.0,0,37.0,0.0,0,5,5,True
18,12,5000.0,0,2.4,0.0,0,11,3,True
25,45610,10000000.0,0,0.176,0.0,0,86,1,True
4,1225,100000.0,0,25.0,0.0,0,6,1,True
22,111066,5000000.0,0,74.0,0.0,0,83,4,True
12,438,10000.0,0,1.7,0.0,0,22,2,True
20,305367,10000000.0,0,46.0,0.0,0,81,1,True
17,156862,5000000.0,0,64.0,0.0,2,34,7,True
27,48,1000.0,0,7.3,0.0,0,88,1,True
18,6418,100000.0,0,59.0,0.0,0,30,1,True
22,240475,10000000.0,0,9.5,0.0,0,83,3,True
18,726,5000.0,1,19.0,4.99,0,40,3,True
16,95905,10000000.0,0,33.0,0.0,0,26,4,True
2,184,10000.0,0,21.0,0.0,0,4,1,True
18,78142,5000000.0,0,17.0,0.0,0,33,1,True
18,354384,10000000.0,0,71.0,0.0,0,61,6,True
23,752,100000.0,0,33.0,0.0,0,36,2,True
26,189,10000.0,0,2.1,0.0,0,87,1,True
16,438,50000.0,0,26.0,0.0,0,26,2,True
18,29,5000.0,0,5.3,0.0,0,11,1,True
24,213,5000.0,1,6.1,3.99,0,84,1,True
18,2142,50000.0,0,47.0,0.0,2,44,1,True
18,6,1000.0,0,2.5,0.0,1,17,2,True
7,337,10000.0,0,32.0,0.0,3,10,2,True
9,67554,1000000.0,0,7.7,0.0,1,17,4,True
17,210317,10000000.0,0,46.0,0.0,2,41,1,True
17,100805,1000000.0,1,50.0,2.99,1,34,1,True
18,171220,5000000.0,0,42.0,0.0,2,44,1,True
17,267395,5000000.0,0,71.0,0.0,2,34,1,True
25,103909,5000000.0,0,9.2,0.0,0,86,2,True
4,72202,1000000.0,0,6.7,0.0,0,6,6,True
18,5395,500000.0,0,58.0,0.0,0,63,1,True
19,171,10000.0,1,20.0,10.0,2,80,1,True
18,17,10000.0,0,2.2,0.0,0,11,1,True
21,1,10.0,0,7.9,0.0,0,82,1,True
30,22,5000.0,0,19.0,0.0,0,94,1,True
18,50060,1000000.0,0,98.0,0.0,0,49,1,True
22,972574,100000000.0,0,45.0,0.0,0,83,2,True
26,12008,1000000.0,0,6.1,0.0,0,87,5,True
18,10,1000.0,1,30.0,2.99,0,15,1,True
17,1498648,100000000.0,0,33.0,0.0,0,34,1,True
22,4871,1000000.0,0,30.0,0.0,0,83,1,True
17,29330,1000000.0,0,6.9,0.0,0,34,1,True
6,15439,1000000.0,0,2.2,0.0,0,9,2,True
26,2828,100000.0,0,7.4,0.0,0,87,2,True
17,5566805,100000000.0,0,97.0,0.0,0,29,7,True
18,80927,1000000.0,0,27.0,0.0,0,17,7,True
23,42767,1000000.0,0,72.0,0.0,0,36,2,True
21,13085,1000000.0,0,2.7,0.0,1,82,5,True
18,23671,1000000.0,0,91.0,0.0,0,58,1,True
9,123279,10000000.0,0,25.0,0.0,2,19,2,True
11,460,10000.0,0,12.0,0.0,0,21,5,True
32,162049,5000000.0,0,48.0,0.0,0,96,1,True
3,68226,1000000.0,0,16.0,0.0,0,5,1,True
21,94205,1000000.0,0,6.5,0.0,0,82,5,True
18,222664,10000000.0,0,98.0,0.0,0,35,2,True
17,1125566,10000000.0,0,25.0,0.0,0,35,3,True
11,1231,10000.0,0,14.0,0.0,0,21,5,True
18,665,50000.0,0,5.3,0.0,0,11,8,True
19,513,5000.0,0,12.0,0.0,0,80,4,True
32,54034,5000000.0,0,5.8,0.0,1,96,2,True
28,5343,1000000.0,0,5.2,0.0,0,89,2,True
11,3596,100000.0,0,19.0,0.0,0,21,1,True
21,8175,100000.0,0,3.2,0.0,0,82,3,True
30,1276,100000.0,0,4.6,0.0,0,94,1,True
16,360,10000.0,0,4.6,0.0,0,26,1,True
18,514088,10000000.0,0,83.0,0.0,0,63,3,True
20,17350,500000.0,0,12.0,0.0,0,81,1,True
27,37277,1000000.0,0,13.0,0.0,0,88,2,True
11,137,10000.0,0,0.4,0.0,0,21,2,True
18,5,500.0,0,3.3,0.0,0,17,1,True
27,17,100.0,0,76.0,0.0,0,88,1,True
18,3195,100000.0,1,4.6,0.99,0,35,1,True
18,11950,5000000.0,0,19.0,0.0,0,50,6,True
11,12073,1000000.0,0,42.0,0.0,0,21,3,True
17,206602,5000000.0,0,13.0,0.0,3,34,3,True
16,3,50.0,0,8.6,0.0,0,26,1,True
17,25094,1000000.0,0,82.0,0.0,1,44,1,True
19,137,1000.0,0,11.0,0.0,0,80,4,True
7,776,5000.0,0,4.9,0.0,3,10,8,True
13,144050,5000000.0,0,55.0,0.0,0,23,1,True
17,325,10000.0,0,23.0,0.0,1,100,7,True
26,6263,500000.0,0,20.0,0.0,0,87,7,True
30,8696,100000.0,0,14.0,0.0,0,94,2,True
17,406511,5000000.0,0,21.0,0.0,1,34,1,True
17,7196,500000.0,0,38.0,0.0,0,29,1,True
18,6190,1000000.0,0,23.0,0.0,0,50,1,True
8,4815,500000.0,0,19.0,0.0,0,11,4,True
17,466495,10000000.0,0,52.0,0.0,1,31,1,True
16,2789775,100000000.0,0,68.0,0.0,3,26,9,True
18,123136,5000000.0,0,80.0,0.0,3,40,1,True
24,928,1000000.0,0,14.0,0.0,0,84,1,True
25,166363,5000000.0,0,1.8,0.0,0,86,1,True
16,10,500.0,0,7.7,0.0,1,26,3,True
4,244,1000.0,1,6.9,4.99,0,6,4,True
18,103,10000.0,0,36.0,0.0,0,40,1,True
11,1308,100000.0,0,3.7,0.0,0,21,1,True
27,1507205,100000000.0,0,37.0,0.0,0,88,1,True
31,978,100000.0,0,2.9,0.0,0,95,1,True
11,196,10000.0,0,7.3,0.0,0,21,5,True
32,23279,1000000.0,0,8.5,0.0,0,96,5,True
23,989344,50000000.0,0,51.0,0.0,1,36,1,True
17,88901,10000000.0,0,73.0,0.0,1,34,1,True
18,13,1000.0,1,23.0,2.49,0,15,2,True
26,78,10000.0,0,10.0,0.0,0,87,1,True
17,2903386,100000000.0,0,58.0,0.0,3,34,3,True
22,240475,10000000.0,0,9.5,0.0,0,83,3,True
16,15,100.0,0,4.5,0.0,0,26,2,True
18,97071,5000000.0,0,87.0,0.0,1,33,0,True
11,2,100.0,0,2.0,0.0,0,21,1,True
18,37,100.0,0,10.0,0.0,0,11,1,True
0,967,500000.0,0,14.0,0.0,0,1,2,False
0,178,50000.0,0,19.0,0.0,0,0,1,False
0,136,10000.0,0,4.6,0.0,0,0,6,False
0,564,100000.0,0,9.2,0.0,0,0,2,False
0,2206,100000.0,0,1.2,0.0,0,2,1,False
1,284,100000.0,0,57.0,0.0,0,3,3,False
1,129,100000.0,0,35.0,0.0,0,3,3,False
1,3971,100000.0,0,3.6,0.0,0,3,2,False
1,295,10000.0,0,2.7,0.0,0,3,0,False
1,1379,500000.0,0,16.0,0.0,0,3,2,False
1,142,50000.0,0,32.0,0.0,0,3,1,False
1,5414,1000000.0,0,18.0,0.0,0,3,3,False
1,250,100000.0,0,1.1,0.0,0,3,1,False
1,4806,1000000.0,0,35.0,0.0,0,3,4,False
2,1739,500000.0,0,21.0,0.0,0,4,1,False
2,2277,500000.0,0,22.0,0.0,0,4,1,False
2,9,5000.0,0,3.4,0.0,0,4,1,False
2,3871,1000000.0,0,23.0,0.0,0,4,2,False
3,1862,1000000.0,0,19.0,0.0,0,5,2,False
3,1778,500000.0,0,4.9,0.0,3,5,1,False
3,1680,100000.0,0,4.0,0.0,0,5,3,False
3,156,500000.0,0,42.0,0.0,0,5,3,False
4,16589,1000000.0,0,9.1,0.0,0,6,4,False
4,4034,100000.0,0,0.023,0.0,0,6,3,False
4,45964,1000000.0,0,16.0,0.0,0,6,5,False
4,14760,50000000.0,0,8.6,0.0,0,6,1,False
4,1383,100000.0,0,51.0,0.0,0,6,3,False
4,5868,500000.0,0,20.0,0.0,0,6,3,False
4,5211,1000000.0,0,26.0,0.0,0,6,3,False
4,1058,500000.0,0,23.0,0.0,0,6,2,False
4,1383,100000.0,0,51.0,0.0,0,6,3,False
4,5868,500000.0,0,20.0,0.0,0,6,3,False
5,834,50000.0,0,15.0,0.0,3,7,1,False
5,2181,100000.0,0,10.0,0.0,1,7,1,False
5,93965,5000000.0,0,15.0,0.0,1,7,6,False
5,1446,100000.0,0,7.1,0.0,3,7,1,False
5,22551,1000000.0,0,11.0,0.0,1,7,3,False
5,115,10000.0,0,9.1,0.0,3,7,5,False
5,125,5000.0,0,4.7,0.0,1,7,1,False
6,13698,10000000.0,0,5.1,0.0,0,9,3,False
6,20769,1000000.0,0,18.0,0.0,0,9,6,False
6,42370,1000000.0,0,37.0,0.0,0,9,7,False
6,40751,10000000.0,0,35.0,0.0,1,9,2,False
6,25021,5000000.0,0,61.0,0.0,0,9,9,False
7,57,1000.0,1,6.2,6.99,0,10,1,False
7,2,100.0,1,17.0,7.99,3,10,1,False
7,31320,5000000.0,0,53.0,0.0,3,10,6,False
7,10212,1000000.0,0,5.0,0.0,3,10,1,False
7,13202,1000000.0,0,6.1,0.0,3,10,2,False
7,1157,100000.0,0,21.0,0.0,3,10,5,False
7,1643,500000.0,0,31.0,0.0,3,10,4,False
7,105,5000.0,0,27.0,0.0,3,10,1,False
7,3414,500000.0,0,6.2,0.0,3,10,1,False
7,11806,1000000.0,0,12.0,0.0,3,10,4,False
7,1999,100000.0,0,8.0,0.0,3,10,1,False
7,2519,100000.0,0,5.0,0.0,3,10,1,False
7,1146,100000.0,0,1.4,0.0,3,10,2,False
7,8722,500000.0,0,13.0,0.0,3,10,1,False
7,953,100000.0,0,19.0,0.0,3,10,6,False
7,2593,500000.0,0,5.0,0.0,3,10,1,False
7,5377,500000.0,0,19.0,0.0,3,10,4,False
7,852,100000.0,0,27.0,0.0,3,10,6,False
7,212,50000.0,0,3.0,0.0,3,10,2,False
7,1972,1000000.0,0,13.0,0.0,3,10,4,False
7,5164,100000.0,0,25.0,0.0,3,10,3,False
7,277,100000.0,0,5.7,0.0,3,10,3,False
7,80,10000.0,0,5.5,0.0,1,10,1,False
7,1093,100000.0,0,5.8,0.0,3,10,1,False
7,1601,500000.0,0,3.8,0.0,3,10,1,False
7,241,50000.0,0,2.8,0.0,3,10,2,False
7,837,100000.0,0,9.4,0.0,3,10,1,False
7,5377,500000.0,0,19.0,0.0,3,10,4,False
7,953,100000.0,0,19.0,0.0,3,10,6,False
7,4631,100000.0,0,45.0,0.0,3,10,5,False
7,5164,100000.0,0,25.0,0.0,3,10,3,False
7,1439,50000.0,0,38.0,0.0,3,10,1,False
7,1645,500000.0,0,31.0,0.0,3,10,4,False
7,13204,1000000.0,0,6.1,0.0,3,10,2,False
7,853,100000.0,0,27.0,0.0,3,10,6,False
7,149,10000.0,0,16.0,0.0,3,10,4,False
7,8723,500000.0,0,13.0,0.0,3,10,1,False
7,13890,500000.0,0,20.0,0.0,3,10,4,False
7,143,10000.0,0,27.0,0.0,3,10,2,False
7,894,100000.0,0,14.0,0.0,3,10,3,False
7,80,10000.0,0,5.5,0.0,1,10,1,False
7,742,50000.0,0,26.0,0.0,3,10,5,False
7,8661,1000000.0,0,9.5,0.0,3,10,0,False
7,8,1000.0,0,14.0,0.0,3,10,1,False
7,35,1000.0,0,16.0,0.0,3,10,2,False
7,3,100.0,0,3.9,0.0,3,10,1,False
7,2,100.0,0,16.0,0.0,3,10,2,False
7,1,10.0,0,9.2,0.0,3,10,3,False
7,1,500.0,0,5.5,0.0,3,10,1,False
7,101,10000.0,0,15.0,0.0,3,10,2,False
7,954,100000.0,0,19.0,0.0,3,10,6,False
7,10212,1000000.0,0,5.0,0.0,3,10,1,False
7,105,5000.0,0,27.0,0.0,3,10,1,False
7,5168,100000.0,0,25.0,0.0,3,10,3,False
7,8,1000.0,0,14.0,0.0,3,10,1,False
7,3,100.0,0,3.9,0.0,3,10,1,False
7,80,10000.0,0,5.5,0.0,1,10,1,False
7,35,1000.0,0,16.0,0.0,3,10,2,False
7,5,500.0,0,14.0,0.0,3,10,1,False
7,69,5000.0,0,36.0,0.0,3,10,1,False
7,24,1000.0,0,19.0,0.0,3,10,1,False
7,53,10000.0,0,14.0,0.0,3,10,4,False
7,1157,100000.0,0,21.0,0.0,3,10,5,False
8,61,50000.0,0,18.0,0.0,3,11,1,False
8,27572,5000000.0,0,25.0,0.0,0,13,3,False
8,1239,100000.0,0,1.8,0.0,0,11,4,False
8,1405,100000.0,0,7.3,0.0,0,11,2,False
9,10939,10000000.0,0,4.6,0.0,0,17,2,False
9,6979,1000000.0,0,12.0,0.0,0,17,1,False
9,1828284,100000000.0,0,52.0,0.0,0,17,2,False
9,2646,100000.0,0,9.1,0.0,1,17,2,False
9,2639,100000.0,0,8.5,0.0,0,17,2,False
9,92058,10000000.0,0,12.0,0.0,1,17,4,False
9,493,50000.0,0,23.0,0.0,0,17,2,False
9,22378,1000000.0,0,19.0,0.0,1,17,1,False
9,92058,10000000.0,0,12.0,0.0,1,17,4,False
9,1968,500000.0,0,21.0,0.0,0,19,3,False
9,35279,1000000.0,0,15.0,0.0,1,17,1,False
9,17247,1000000.0,0,7.2,0.0,2,19,4,False
9,87723,10000000.0,0,32.0,0.0,1,17,1,False
9,197774,10000000.0,0,44.0,0.0,3,17,6,False
9,8674,1000000.0,0,19.0,0.0,1,17,3,False
9,801,100000.0,0,57.0,0.0,1,17,4,False
9,35279,1000000.0,0,15.0,0.0,1,17,1,False
9,22378,1000000.0,0,19.0,0.0,1,17,1,False
9,197774,10000000.0,0,44.0,0.0,3,17,6,False
9,8674,1000000.0,0,19.0,0.0,1,17,3,False
10,100,50000.0,0,27.0,0.0,0,20,1,False
11,52306,5000000.0,0,42.0,0.0,0,21,2,False
11,42644,5000000.0,0,19.0,0.0,0,21,8,False
11,15247,1000000.0,0,28.0,0.0,0,21,3,False
11,10697,1000000.0,0,46.0,0.0,0,21,3,False
11,3856,1000000.0,0,8.2,0.0,0,21,3,False
11,861,100000.0,0,17.0,0.0,0,21,3,False
11,1054,100000.0,0,9.7,0.0,0,21,2,False
11,714,50000.0,0,3.6,0.0,0,21,2,False
11,10658,1000000.0,0,58.0,0.0,0,21,6,False
11,1098,100000.0,0,46.0,0.0,0,21,4,False
12,145323,10000000.0,0,42.0,0.0,0,22,5,False
12,109784,10000000.0,0,64.0,0.0,0,22,4,False
12,3320,500000.0,0,8.4,0.0,0,22,1,False
12,61,50000.0,0,11.0,0.0,0,22,1,False
12,10741,1000000.0,0,41.0,0.0,0,22,5,False
12,22513,1000000.0,0,11.0,0.0,0,22,5,False
12,21314,1000000.0,0,41.0,0.0,0,22,7,False
12,731,100000.0,0,43.0,0.0,0,22,2,False
12,14952,1000000.0,0,39.0,0.0,0,22,5,False
12,1726,500000.0,0,30.0,0.0,0,22,4,False
12,6507,1000000.0,0,18.0,0.0,0,22,5,False
12,22875,1000000.0,0,22.0,0.0,0,22,4,False
12,464,50000.0,0,28.0,0.0,0,22,2,False
12,22875,1000000.0,0,22.0,0.0,0,22,4,False
13,20098,10000000.0,0,25.0,0.0,0,23,5,False
13,1861,1000000.0,0,1.5,0.0,0,23,1,False
13,217,50000.0,0,9.4,0.0,1,23,4,False
13,217,50000.0,0,9.4,0.0,1,23,4,False
13,1812,100000.0,0,37.0,0.0,0,23,1,False
14,2758,500000.0,0,8.6,0.0,0,24,4,False
14,10117,1000000.0,0,13.0,0.0,0,24,3,False
14,287,100000.0,0,27.0,0.0,0,24,2,False
14,491,100000.0,0,15.0,0.0,0,24,2,False
14,4087,500000.0,0,9.2,0.0,0,24,4,False
14,2248,100000.0,0,15.0,0.0,0,24,3,False
14,3280,1000000.0,0,77.0,0.0,0,24,5,False
14,1478,100000.0,0,5.7,0.0,0,24,1,False
14,6631,1000000.0,0,5.5,0.0,0,24,1,False
15,67007,5000000.0,0,0.232,0.0,0,25,1,False
15,126862,10000000.0,0,0.624,0.0,0,25,1,False
15,58055,5000000.0,0,0.041,0.0,0,25,2,False
15,7750,1000000.0,0,0.292,0.0,0,25,1,False
15,1919,500000.0,0,8.1,0.0,0,25,5,False
15,912,500000.0,0,13.0,0.0,0,25,2,False
15,1267,100000.0,0,55.0,0.0,0,25,5,False
16,16168,1000000.0,0,55.0,0.0,0,26,2,False
16,4260,5000000.0,0,6.3,0.0,0,26,6,False
16,6145,10000000.0,0,13.0,0.0,0,26,8,False
16,41941,10000000.0,0,14.0,0.0,0,26,9,False
16,18961,5000000.0,0,1.8,0.0,0,26,1,False
16,9663,1000000.0,0,19.0,0.0,0,26,6,False
16,3031,1000000.0,0,2.7,0.0,0,26,1,False
16,7869,1000000.0,0,21.0,0.0,0,26,0,False
16,4212,1000000.0,0,20.0,0.0,0,26,3,False
16,17368,10000000.0,0,14.0,0.0,0,26,5,False
16,6554,500000.0,0,76.0,0.0,1,26,9,False
